Group	Gene List
3488	079390.1,107580.1
3489	079450.1,142560.1
349	006800.1,145900.1,262650.1
3490	079480.2,255190.1
3491	079490.1,255240.1
3492	079540.1,255250.1
3493	079550.2,151070.1,427790.1
3494	079560.1,255260.1
3495	079580.1,255270.1
3496	079590.1,255320.3
3497	079640.1,255370.1
3498	079670.1,255390.1
3499	079690.1,255410.1
35	000640.1,426010.1
350	006830.1,244280.1,085650.1,444810.1
3500	079730.1,255430.1
3501	079750.1,212420.1
3502	079760.1,255440.2,195100.1
3503	079770.1,255450.1
3505	079800.1,371250.1
3506	079840.1,255490.1,255480.1
3507	079870.1,255520.1
3508	079880.1,255530.1
3509	079890.1,255540.1
351	006840.1,102860.1
3510	079940.2,377500.1,440960.1,174660.1,092420.2,
3511	079960.2,280580.1
3512	079970.1,150260.2,280600.1
3513	079990.1,282610.1
3514	080080.1,346670.1
3515	080090.1,346680.1,109470.1
3516	080100.1,346690.1
3517	080110.1,352210.1
3518	080130.1,352220.1,114620.1
3519	080230.1,437900.1
352	006890.1,151810.1,435440.1
3520	080260.2,437880.1
3521	080290.1,437840.1
3522	080300.1,437830.1
3523	080320.1,361690.1
3524	080350.1,454550.2,125620.1,452230.2,095460.1
3525	080360.2,439560.1,080370.1
3526	080420.1,454500.1
3527	080430.1,080470.1
3528	080440.1,080480.1
3529	080450.4,080500.1,424290.1,069360.2,
353	006910.1,255690.1
3530	080490.1,451490.1
3531	080510.1,229050.1
3532	080660.1,306480.1,306490.1,418930.1,418920.1,368130.1,076660.1,368180.1,004570.1,026430.1
3533	080670.1,191210.1
3534	080700.1,289310.1,345380.1
3535	080840.1,255970.1,228580.1
3536	080870.1,435390.1,133640.1
3537	080930.1,360680.1
3538	080940.1,360690.1
3539	080950.1,096180.1
354	006920.1,261220.1,151830.1
3540	081000.1,230690.1
3541	081020.1,331200.1
3542	081040.1,359940.1,222940.1,449210.1
3543	081050.1,443020.1
3544	081070.1,110550.1,442940.1
3545	081080.1,262440.1,455000.1
3546	081110.6,262430.6
3547	081120.1,081130.1
3548	081140.1,096910.1
3549	081150.1,272700.1,122170.1
355	006950.2,379040.1
3550	081170.1,272690.1
3551	081190.1,219320.1
3552	081210.1,448350.1,015860.1,326530.1,070390.3,036890.1,133720.1,209810.5,316640.1,424010.1,244650.1
3553	081250.1,158690.1
3554	081350.2,343120.1
3555	081390.1,127330.1
3556	081440.1,348070.1,247650.1
3557	081460.1,395890.2,247660.1,322360.1,256320.1,309670.1,046280.3,
3558	081480.1,452220.1,247690.1
3559	081490.1,273440.1,125630.1
356	006960.5,413780.1
3560	081530.3,125560.1
3561	081550.1,355440.1
3562	081600.1,319050.1
3563	081610.1,242340.2,277410.1,447280.1,322170.2,193080.2,
3564	081620.1,319060.1
3565	081680.1,081690.1,337100.1,279830.1
3566	081760.1,419160.1
3567	081810.1,146360.1
3568	081830.1,279030.1,337140.1
3569	081840.1,279020.1
357	006970.1,161370.1
3570	081850.1,250120.1
3571	081880.2,153240.1,371440.1
3572	081890.1,090280.1,153190.1
3573	081930.1,385800.1
3574	081960.1,167740.1,284560.1
3575	081970.1,313020.1
3576	081990.1,161510.1
3577	082000.1,400900.2,413470.1
3578	082020.1,219480.1
3579	082030.2,219490.1
358	006980.1,300120.1,344100.1,263420.1,328010.1,457200.1
3580	082040.1,082050.1
3581	082130.1,196860.1,179180.1,318490.1,392830.2,
3582	082140.1,174130.1,245860.1
3583	082150.1,174120.1
3584	082160.1,327080.1
3585	082170.1,327070.1
3586	082190.1,293650.1
3587	082200.1,399670.1
3588	082220.1,160400.1
3589	082280.1,105640.1,160290.1,107880.1,178000.2,432970.1
359	006990.1,093100.1
3590	082290.1,105650.1
3591	082300.1,105660.2,154130.2,
3592	082310.1,199920.1,202270.1,380160.1
3593	082320.1,199900.1,202280.1,380150.1,103760.1,250140.1
3594	082330.1,219380.1,202310.1,141820.1,334360.1,353370.1
3595	082340.1,219390.1,317890.1
3596	082350.1,267860.1
3597	082360.1,267870.1
3598	082410.1,430760.1
3599	082420.1,430750.1,202250.1,410620.1
36	000670.1,386470.1
360	007040.1,333180.1
3600	082450.1,149260.1,401110.1,082460.1
3601	082470.1,403690.1,133410.1,171790.1
3602	082490.1,271220.1,270860.1
3603	082520.1,417250.1,179440.1
3604	082560.1,091260.1
3605	082570.1,091240.1
3606	082580.1,091230.1,309090.1
3607	082600.1,091220.1
3608	082630.1,091200.1
3609	082670.1,333870.1
361	007060.1,139680.1
3610	082680.1,245020.1,447470.1
3611	082690.1,436610.1
3612	082700.1,279270.1
3613	082710.2,335470.1
3614	082720.1,335500.1
3615	082730.1,335520.1
3616	082740.1,099460.1
3618	082780.1,407200.1
3619	082790.1,118480.1
362	007070.1,381550.1,331940.1
3620	082800.1,307530.1
3621	082840.2,230720.1
3622	082870.1,445740.1
3623	082890.1,221570.1
3624	082910.1,359630.1
3625	082920.1,359620.1
3626	082930.1,257870.1
3627	082960.1,156480.2
3628	082980.1,415620.1,306110.1
3629	083010.1,156500.1
363	007090.1,113520.1
3630	083020.1,156520.2,366690.1
3631	083030.1,156530.1
3632	083120.1,374830.1
3633	083140.1,374860.1
3634	083190.1,142700.2,281130.1,107470.1,390620.1,426040.1
3635	083200.2,142710.2
3636	083220.1,291120.1
3637	083250.1,153170.2,288740.1
3638	083260.1,400790.1
3639	083350.1,310210.1,239830.1,357230.1,173120.2,196540.1,402460.2,
364	007120.1,254530.2
3640	083400.1,321890.1
3641	083410.1,321880.1
3642	083430.1,180570.1,262690.3,
3643	083470.1,107770.1,141190.1,311470.1,122410.1
3644	083480.1,447590.1
3645	083500.1,347420.1
3646	083510.1,189050.1
3647	083520.1,183100.1
3648	083560.1,196450.1
3649	083570.1,344500.1
365	007140.1,101090.1
3650	083580.1,338550.1
3651	083590.1,105230.1,308620.1
3652	083640.1,396110.1
3653	083670.1,128480.1
3654	083680.1,251190.1
3655	083700.1,187060.1
3656	083710.1,251160.1
3657	083720.1,255710.1,251140.1,437490.1
3658	083790.1,141040.1
3659	083810.1,083820.1
366	007150.1,039330.1,065210.1
3660	083840.1,449860.2
3661	083860.1,290080.1,084320.1,441840.1,190240.1
3662	083880.1,290090.1
3663	083890.1,290100.1,084340.1,441830.1
3664	083900.1,087860.3,364630.2,
3665	083950.1,174890.1,430240.1,124650.1,089820.1,278500.1
3666	083970.1,174910.1
3667	083980.3,402200.1,174920.1
3668	083990.2,174930.1
3669	084000.1,183920.1
367	007190.1,457450.1
3670	084040.1,153660.1,152240.1,303770.1,296690.3,
3671	084090.1,328210.1
3672	084210.4,449890.1,228540.1,194030.1
3673	084220.1,228520.1,109560.1,150680.1,246810.6,193220.2,
3674	084230.1,228510.1
3675	084280.1,349420.1,422790.1
3676	084350.1,441820.2
3677	084370.1,346040.1
3679	084400.1,346050.1,084410.2,
368	007230.1,374030.1
3680	084420.1,346060.1
3681	084450.1,346080.2
3682	084470.3,346100.1
3683	084480.1,346110.2
3684	084490.1,346120.1
3685	084610.1,367900.1,363870.1
3686	084620.1,363860.3,181240.1
3687	084630.1,363840.1,320930.1
3688	084680.1,403240.1
3689	084690.1,356690.1,106140.1,327570.1,231280.1,329200.1,371130.1,274800.1,119870.1,206110.1,262110.2,298030.1,333370.1,326360.1
369	007260.1,136750.1,018800.1,394390.1
3690	084700.1,112540.1
3691	084720.1,112530.1
3692	084740.1,112510.2,268120.1
3693	084770.1,112500.1
3694	084790.1,372040.1,218510.1
3695	084810.1,220900.1
3696	084830.2,112760.2
3697	084860.3,427470.1
3698	084870.1,403390.3,096920.1
3699	084880.1,427460.1
37	000680.1,010230.1
370	007270.1,126910.1
3700	084890.1,427450.1,361730.1
3701	084900.1,336320.1
3702	084940.1,149410.1,126390.1
3704	085040.1,272960.1,272980.1,252550.1,422200.1
3705	085050.1,387140.1
3706	085060.1,347630.1,278280.1,397280.1,295840.1,155630.1,085070.1
3707	085170.1,399750.1,095350.1,420420.1,154610.1,250580.1,458230.1,154620.1
3708	085190.1,374910.1
3709	085260.1,394180.1,394170.1
371	007290.1,347520.1,347530.3,404770.2,347540.1,205400.1
3710	085300.1,394760.1,314180.1,404400.1,316400.1,316410.2,440750.1,440760.1,370510.1,371240.1
3711	085360.1,232370.2,144180.2,
3712	085380.1,232380.1,333130.1,308280.1
3713	085390.1,232390.1,152980.1
3714	085540.1,434100.1
3715	085550.3,379250.1,313470.3,
3716	085570.1,085580.1,399640.1
3717	085590.1,444860.1
3718	085620.1,444850.1
3719	085630.1,444830.1,090940.1
372	007300.1,387550.1,300410.1,093310.1,259300.1
3720	085660.1,444800.1
3721	085720.1,158490.1,159910.1,006180.1,363450.1,336920.1
3722	085730.1,174800.1,405230.2,
3723	085740.1,304620.1,174790.1,405240.1
3724	085810.1,210130.1
3725	085870.1,221770.1
3726	085890.1,117400.1,222670.1
3727	085900.1,174550.1,221760.1
3728	085940.1,144290.1,458080.1,458090.1,126830.1,119390.1,435850.1,355820.1,031180.1
3729	085960.1,144320.1,374970.1,058050.1,396020.1
373	007310.2,012610.1,332350.1,274390.1
3730	085970.2,217280.1
3731	085980.1,431020.1,354390.1
3732	086000.2,360910.1
3733	086010.1,442330.1
3734	086030.1,442340.1,226070.1,305770.1,314150.1,420670.1
3735	086040.1,226060.1
3736	086050.1,226040.1
3737	086110.1,275900.1
3738	086120.2,275910.1
3739	086140.1,308020.1
374	007380.1,406510.1
3740	086150.1,275950.1
3741	086160.1,389140.1
3742	086180.1,347600.1,353900.1
3743	086190.1,377780.3,353910.1,104240.1
3744	086220.1,381630.1
3745	086280.1,207860.1,268310.1,020780.1,265310.1,368050.1,346580.1
3746	086370.1,204410.1
3747	086380.1,204390.1
3748	086400.1,204350.1
3749	086410.1,356060.1,287690.1,437120.1
375	007390.1,365800.1
3750	086420.1,435870.1
3751	086450.1,114240.1
3752	086460.1,420970.1
3753	086490.1,417430.1
3754	086530.1,371000.1
3755	086540.1,370990.1
3756	086550.1,159340.1
3757	086560.1,258060.1
3758	086590.1,285820.1,252760.1
3759	086690.1,107970.1
376	007400.1,215050.1
3760	086700.1,107980.2,361670.1,169950.1
3761	086740.1,407290.1,321130.1,335880.2,
3762	086760.1,226550.1,163050.1
3763	086850.1,192400.1
3764	086900.2,163760.1
3765	086960.1,416590.1
3766	086970.1,245930.1
3767	086980.1,205320.1
3768	087000.1,205310.2,239790.1,429270.1
3769	087020.1,437650.1
377	007410.1,091520.1,291100.2,365820.1
3770	087030.1,349590.1,339340.1
3771	087060.1,457100.1
3772	087100.1,356750.1
3773	087110.1,194230.1
3774	087150.1,338810.1,448150.1
3775	087170.1,272270.1
3776	087190.1,092500.1
3777	087220.1,223210.2,247900.1
3778	087230.2,353530.1
3779	087240.1,155530.1
378	007430.1,414000.1,242260.1,155640.1,074970.1
3780	087260.1,355130.1,110620.1
3781	087300.1,434880.1,209260.1
3782	087330.1,126880.1
3783	087350.1,392550.1
3784	087360.1,392560.1,235130.1,323560.1
3785	087400.1,137510.1,432960.1
3786	087410.1,447910.1
3787	087420.1,447920.1
3788	087450.3,151430.1
3789	087470.1,275160.1,424970.1
379	007450.1,199260.1
3790	087500.1,445200.1
3791	087530.1,412250.1
3792	087540.1,366260.1,237480.1
3793	087560.1,175680.1
3794	087570.1,386080.1
3795	087580.1,125250.1
3796	087700.1,198920.1
3797	087770.1,234380.2,280020.1,160050.1,329180.2,
3799	087900.1,399780.1,272410.1,057020.1,324760.1
38	000730.1,010250.1,202850.1,291720.1
380	007490.1,410290.1
3800	087990.1,290680.1,400250.1
3801	088060.2,421160.1
3802	088070.1,268370.1
3803	088080.1,268380.1,439740.1,144660.1,148140.1,167330.1
3804	088090.1,199040.1
3805	088100.1,199080.1
3806	088110.1,294080.1
3807	088170.1,432880.1,088180.1
3808	088280.1,405930.1,277430.1,319070.1
3809	088290.1,288710.1
381	007560.1,440130.1
3810	088300.1,453920.2
3811	088310.1,382820.1
3812	088320.1,218050.1,390280.1,310250.1,428280.1
3813	088350.1,162480.1,194690.1
3814	088370.1,271070.1
3815	088400.1,279810.1
3816	088410.1,279800.1
3817	088420.1,279790.1
3818	088540.1,366390.2,414440.1
3819	088590.1,131090.1
382	007570.2,317840.1
3820	088670.2,274550.1
3821	088690.1,274560.1
3822	088710.1,274570.1
3823	088720.1,274580.2
3824	088780.1,239440.1
3825	088790.1,239460.1
3826	088800.1,296300.1
3827	088850.1,237620.1
3828	088860.1,410630.1
3829	088880.1,167900.1
383	007580.1,202440.1
3830	088890.1,167880.1
3831	088920.2,398600.1,367220.1,146760.1
3832	089010.1,378790.1
3833	089080.1,152510.1,092580.1,300580.1,114210.1
3834	089090.1,152500.1,300590.1
3835	089120.1,189610.1,164950.1,402840.1
3836	089160.1,367510.1,106030.1
3838	089210.1,430780.1
3839	089230.1,371650.1
384	007590.2,347550.2,380790.1
3840	089240.1,357510.1,213330.1,306450.1,385700.1
3841	089270.1,424520.1,261820.1,118080.1,369060.1
3842	089280.1,276660.1
3843	089320.1,195650.1
3844	089380.1,097820.1,294310.1,296170.1
3845	089410.1,364450.1,451730.1,195010.1,254640.1
3846	089440.1,364440.1
3847	089460.2,364390.1,317380.1
3848	089480.1,106900.1
3849	089530.1,206160.1,292480.1
385	007630.1,353420.1,186580.1,309900.1
3850	089600.1,360810.1,377570.1,409420.1
3851	089640.1,360820.1
3852	089660.1,417660.1,106240.1,269260.1,106260.1,401190.1,269250.1,417680.1,089670.1
3853	089690.1,104840.1
3854	089700.1,329060.1
3855	089710.3,185400.2
3856	089720.1,241000.1,387330.2,
3857	089730.1,089740.1
3858	089770.1,289680.1
3859	089780.1,289670.1
386	007640.1,212150.1
3860	089790.1,289640.1,289650.1
3861	089800.2,289630.1
3862	089810.1,431230.1,124640.1
3864	089840.1,124670.1,105530.1,229320.3,
3865	089850.1,124690.1,229340.1,105520.2,457810.1
3866	089860.1,089870.1
3867	089900.1,160710.1
3868	089910.1,160700.1,278490.1,430250.1
3869	089930.1,105540.1,124620.1,320110.1
387	007660.1,264210.1,438960.1,438950.1
3870	089980.1,332600.1
3873	090040.1,234790.1
3874	090050.1,252850.1
3875	090080.1,252870.1
3876	090090.1,225610.1
3877	090110.1,225630.1
3878	090140.1,341420.1
3879	090160.1,264020.3,408220.1
388	007670.1,283050.1,227320.1,088330.1,024020.1
3880	090290.1,153210.1
3881	090300.1,153220.1
3882	090320.1,272160.1
3883	090330.1,203050.1,357600.1
3884	090380.1,361410.1
3885	090390.1,361400.1
3886	090400.1,361370.1
3887	090430.1,355760.1,409890.1
3888	090450.1,131800.1,411920.3,
3889	090460.2,355770.1
389	007680.1,307980.1,308000.1
3890	090500.1,355780.1
3891	090510.1,355800.2
3892	090520.1,355810.1
3893	090600.1,156080.1,156090.1
3894	090690.1,090700.1,102960.1
3895	090740.1,162990.1
3896	090770.1,141690.1
3897	090800.1,141670.1
3898	090810.1,141650.1
3899	090920.1,170490.1
39	000740.1,010260.1
390	007700.1,011530.1,011540.1,262710.1
3900	090930.2,217270.4
3901	090970.1,443240.1
3902	091050.1,319710.1
3903	091060.1,319730.1,098820.2,
3904	091080.1,319770.1,262960.1
3905	091090.1,319780.1
3906	091100.1,319790.1
3907	091110.1,262970.1
3908	091120.1,319800.1
3909	091130.1,319810.1
391	007710.1,321060.1,090010.1
3910	091170.3,319820.1
3911	091190.1,319840.1
3912	091270.1,101230.1,355140.2,
3913	091330.1,241600.1
3914	091360.1,391210.1
3915	091370.1,355650.1,192050.1
3916	091390.1,430170.1
3917	091440.1,166170.2,390590.1
3918	091460.1,126200.1
3919	091470.1,357660.1,154850.1,369140.1
392	007740.2,170790.2
3920	091480.1,321260.1
3921	091490.1,390550.1,339740.1
3922	091560.1,124230.1,389900.1,215240.1,302680.1
3923	091570.1,215220.1
3924	091580.1,216820.1,302720.1,456320.1
3925	091610.1,303800.1
3926	091670.1,328800.1
3927	091700.2,162360.1
3928	091710.1,333410.1
3929	091730.1,237570.1,121860.1,292010.1,349530.1
393	007750.1,309720.1
3930	091740.1,237590.1
3931	091800.1,358770.1
3932	091820.1,454000.1
3933	091850.1,293750.1
3934	091860.1,383690.1,180940.1,221300.1
3935	091870.1,383700.1,149510.1,266260.1
3936	091890.1,383710.6
3937	091900.1,383730.1
3938	091940.1,383770.2
3939	091960.1,383780.1
394	007760.1,309740.1
3940	091990.1,200260.1
3941	092040.1,259860.1
3942	092050.3,259870.1
3943	092060.1,207240.1
3944	092080.1,367380.1
3945	092090.1,367390.2
3946	092110.1,126450.1
3947	092120.1,286580.1,166470.1,364260.1
3948	092130.1,367460.1,194710.1,208930.1
3949	092140.1,442360.1,307500.1,444190.1,059710.1,322730.1
395	007770.1,089510.1,051420.1,239610.1,342050.1,206170.1,231990.1,397520.1,330920.1,337580.1,073730.1,409560.1
3950	092180.1,231230.1
3951	092300.1,299470.1,140800.1
3952	092340.1,171640.1
3953	092350.1,115740.1,171660.1,186890.2,
3954	092370.1,424550.2
3955	092450.1,348900.1
3956	092530.1,445940.1
3957	092550.1,445930.1
3958	092570.2,203810.1
396	007780.1,084990.1,309770.1
3960	092590.1,203800.1
3961	092630.1,354810.1,341950.1
3962	092650.1,433790.1
3963	092680.1,440410.1,291290.1
3964	092700.1,419290.1,128560.1
3965	092720.1,211960.1
3966	092730.1,340850.1,131790.2,389230.4,
3967	092790.1,448630.2,226680.1
3968	092800.1,304680.1
3969	092840.1,354650.2
397	007790.1,115850.1
3970	092870.1,354660.1
3971	092880.1,354670.1
3972	092890.1,354700.1
3973	092920.1,383460.1
3974	092960.1,383450.1
3975	093040.1,159620.1
3976	093090.1,277220.1
3977	093190.1,244720.2
3978	093220.1,244630.1
3979	093250.1,445880.1
398	007830.1,084960.1
3980	093280.3,106500.1
3981	093300.1,149800.1
3982	093340.1,320620.2,135790.1
3983	093350.1,246350.1
3984	093380.1,131150.1,327600.1,426190.1,436680.1
3986	093420.1,106350.3
3987	093430.1,284570.1
3988	093450.1,118510.1
3989	093460.1,138650.1
399	007840.1,299030.3,218220.1,089990.1,128790.1
3991	093500.1,130480.1,130470.1,283810.1
3992	093510.1,262720.1,109430.1,346350.1,290290.1,353830.1,093520.1,093490.1,221310.1
3993	093530.1,093540.1,169730.1
3994	093550.1,218320.1
3995	093580.1,149150.1,286450.1
3996	093590.1,312070.1
3997	093640.1,290280.1
3998	093650.1,097190.1
3999	093660.2,097180.1,327820.1
4	000070.1,443830.2,444490.3,
40	000760.1,013740.1,364560.2,446200.1
400	007850.1,331520.1
4000	093720.2,442200.1
4001	093730.1,166730.1
4002	093740.1,166750.1,388110.1,301640.1
4003	093810.1,311570.1
4004	093820.1,311580.1,106340.1,093410.1,145280.1
4005	093840.1,145270.1,229910.1,098180.3,
4006	093860.1,244320.1
4007	093880.3,244330.1
4008	093960.1,257950.3
4009	093980.1,257930.1
401	007860.1,008950.1
4010	094010.1,140820.1
4011	094080.1,197920.1,389840.1
4012	094090.1,094100.1,197910.1,097830.1
4013	094110.5,197900.2,186990.1,240850.1,171720.2,
4014	094120.1,197890.1
4015	094130.1,254370.1
4016	094150.1,186910.1,115710.1
4017	094160.1,254340.2
4018	094170.1,254330.1
4019	094210.1,375080.2
4020	094220.1,375090.1
4021	094240.1,375110.1
4022	094280.1,345650.1,187170.1,219290.1
4023	094290.1,222220.1,306580.1
4024	094300.1,306570.1
4025	094310.1,287650.1
4026	094340.1,330090.1,269020.1
4027	094360.1,289100.1,289110.1
4028	094420.1,330400.1
4029	094430.1,111560.1
403	007880.2,273910.2
4030	094470.1,191900.1,306000.3,
4031	094530.1,098790.1
4032	094550.1,295930.1
4033	094560.1,098780.1
4034	094570.1,298430.4
4035	094600.1,327150.1
4036	094620.1,290610.1
4037	094630.1,261470.4,095990.1
4038	094640.1,156200.1
4039	094680.1,230520.1
404	007900.1,081540.1,106610.1,277440.1,088260.1
4040	094700.1,128150.1
4041	094710.1,433760.1,172190.1,053940.1
4042	094740.2,428410.2,236600.1
4043	094760.1,200270.1
4044	094840.1,220450.1,229140.1
4045	094880.1,345910.1,335320.1,453960.1,379160.1
4046	094900.1,417880.1
4047	094910.1,417870.1
4048	094930.2,094960.1
4049	094990.1,454630.1
405	007930.1,355630.1
4050	095010.1,454660.2
4051	095020.2,454670.1
4052	095030.1,230930.1,222110.2,104700.1
4053	095120.3,168290.1
4054	095260.1,351450.1
4055	095270.2,348360.2
4056	095290.2,427700.1
4057	095300.1,427690.1
4058	095310.1,257790.1
4059	095340.1,267730.1
406	007940.1,355640.2
4060	095420.1,368890.1
4061	095480.1,327440.1,337690.1,109800.1
4062	095490.1,154420.1
4063	095520.1,283150.1,283140.1
4065	095560.1,207530.1,373410.1,095550.1
4066	095580.1,417200.1,426780.1
4067	095630.1,354760.1
4068	095690.1,226540.1
4069	095780.1,276630.1
407	007970.1,188240.3
4070	095790.6,209680.1,140360.1
4071	095810.1,196640.1
4072	095820.1,205250.1,241730.1
4073	095870.1,299900.1,160520.1
4074	095880.1,394710.1
4075	095890.1,244000.2
4076	095910.1,403770.1
4077	095940.1,355580.2,151650.1
4078	095960.1,197170.1
4079	095980.2,261460.1
408	007980.1,027200.1
4080	096010.1,248100.1
4081	096020.1,248110.1,176500.1,135970.1
4082	096050.3,194640.2
4083	096060.1,194620.1
4084	096070.1,194610.1
4085	096100.1,194590.1
4086	096110.1,194580.1
4087	096170.1,137500.1
4088	096240.1,233840.1
4089	096380.1,331100.2
409	007990.1,380770.1
4090	096400.1,331120.1
4091	096410.1,425030.1,128420.1
4092	096420.1,272340.1
4093	096490.1,410870.1
4094	096540.1,203480.1
4095	096560.1,203490.2
4096	096600.1,203520.1
4097	096630.1,203550.1
4098	096640.1,203590.1
4099	096650.1,203600.1,455640.3,
41	000770.1,013730.1
410	008000.1,289610.1
4100	096660.1,203610.1
4101	096670.1,203630.1,182050.1,221970.1,376950.1,426770.1,390680.1,417210.1,221960.1
4102	096720.1,327320.1,176410.1
4103	096730.1,347740.3,259460.1,327280.2,
4104	096740.2,315600.1
4105	096750.1,387060.1
4106	096760.1,259470.1
4107	096790.1,177710.1,315540.1
4108	096820.1,177700.1,259510.1,158460.1
4109	096840.1,117830.1,169980.1,231150.1,137580.1,307410.1,117930.1,378150.1,378130.1,295450.1,395990.1,429830.1,297490.1
411	008020.1,183280.1,239810.1
4110	096880.1,313390.1
4111	096890.1,313380.1
4112	096900.1,313370.1
4113	096940.1,270130.1
4114	096960.1,265800.1
4115	096970.1,219120.1
4116	096980.1,144070.1
4117	096990.1,144060.1
4118	097020.1,414770.1
4119	097060.1,415320.1,215230.1
