Family ID	FRAX00	FRAX01	FRAX03	FRAX04	FRAX05	FRAX06	FRAX07	FRAX08	FRAX09	FRAX11	FRAX12	FRAX13	FRAX14	FRAX15	FRAX16	FRAX19	FRAX20	FRAX21	FRAX23	FRAX25	FRAX26	FRAX27	FRAX28	FRAX29	FRAX30	FRAX31	FRAX32	FRAX33	Oeuropea
10007802	2	2	1	1	1	2	2	1	2	2	1	1	2	2	1	2	2	3	1	2	2	2	2	1	2	1	2	1	2
10007803	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	2	2	2	2	1	1	2	2	2	2	2
10007804	2	2	1	2	2	2	2	1	2	2	1	1	1	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	3
10007805	2	2	2	2	2	2	2	2	2	2	1	2	2	2	1	2	0	1	1	2	2	2	2	1	2	2	2	2	2
10007807	2	2	2	2	1	2	2	1	2	2	2	1	1	1	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2
10007808	1	2	2	0	2	2	2	2	2	2	1	2	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2
10007813	2	2	2	1	2	2	2	2	2	2	1	1	2	1	1	2	2	2	2	1	2	1	2	2	2	1	2	2	2
10007819	1	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	1	2	1	2	2	1	2	2	2	1
10007828	1	1	2	2	2	2	2	2	2	2	1	2	2	1	2	2	2	2	2	1	2	2	2	2	1	2	0	2	3
10007830	1	2	2	1	2	2	1	2	2	3	1	2	3	1	2	1	1	1	1	1	2	2	3	2	2	2	2	2	1
10007831	1	2	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	1	2	1	1	1	2	1	2	2	2
10007843	1	3	1	2	1	1	2	2	2	2	2	1	2	2	1	2	2	0	2	2	1	2	2	2	1	1	1	2	1
10007844	3	2	1	2	1	2	2	2	2	2	2	1	1	2	2	2	1	1	2	1	1	2	2	2	2	2	2	1	2
10007847	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	1	2	2	2	2	2	1	2	0	2	2	2	2	2
10007848	2	1	2	2	2	2	1	2	2	2	1	2	2	1	1	2	1	2	1	1	2	1	2	2	1	2	2	1	2
10007850	2	2	2	1	2	1	1	1	2	2	1	2	2	2	2	2	1	1	2	1	2	2	2	2	1	2	2	2	2
10007852	2	2	2	2	2	2	2	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	1	1	1	2	1	2	2
10007858	2	2	2	2	2	2	2	1	2	2	1	2	2	1	2	2	0	1	2	1	2	2	1	1	2	2	2	2	3
10007859	2	2	2	1	1	2	2	2	2	2	2	2	1	2	2	2	0	2	2	3	1	2	2	1	2	2	2	2	2
10007861	2	1	2	1	0	1	1	0	2	2	0	0	0	1	1	1	0	0	0	1	1	0	0	1	0	2	1	0	2
10007866	2	2	1	1	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	1	0	1	2	3
10007867	3	2	0	1	1	3	1	3	0	2	1	0	1	2	1	2	2	2	1	1	0	2	2	2	2	2	2	4	2
10007868	2	1	1	2	1	2	2	2	1	2	2	2	1	1	2	2	2	0	0	2	2	1	2	2	2	1	2	2	3
10007869	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	2	2	1	1	2	2	2	0	1	2	1	2	2
10007870	2	0	2	2	2	2	2	1	2	2	2	2	1	2	1	2	2	0	2	2	2	2	2	2	2	2	2	2	2
10007872	2	1	2	2	2	2	2	1	2	2	2	2	0	1	2	2	2	2	1	1	2	2	0	2	2	2	2	2	2
10007873	2	2	1	1	2	2	2	2	2	2	2	1	1	2	2	2	2	1	2	0	2	1	2	2	2	2	2	2	2
10007875	2	2	3	1	1	2	1	1	2	2	1	2	2	1	1	2	2	1	1	2	2	2	1	2	2	2	2	1	2
10007878	2	1	2	2	2	1	2	2	2	2	2	1	2	2	2	1	1	2	1	1	2	2	2	2	2	2	1	2	3
10007883	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	1	2	1	1	1	2	2	2	2	2	1	2	2
10007887	2	1	2	2	2	2	2	2	2	2	1	1	1	2	1	2	2	2	2	0	2	2	2	2	2	1	1	1	3
10007892	2	2	2	2	2	2	2	0	2	2	2	2	2	1	1	2	1	1	1	1	2	2	2	1	1	1	1	2	3
10007893	2	1	2	2	1	2	2	2	2	2	2	2	2	0	1	2	2	2	1	1	2	2	2	2	2	1	2	2	2
10007895	2	2	2	2	2	2	1	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	1	1	1	2	1	2	2
10007896	2	2	2	1	2	1	2	1	2	2	2	1	2	2	2	2	1	1	2	2	2	1	2	2	2	2	2	1	1
10007901	2	2	1	2	1	2	1	0	2	2	2	1	2	2	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2
10007902	1	1	2	1	2	1	2	2	2	1	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	3
10007904	2	1	1	2	2	2	2	2	2	2	2	2	2	0	0	2	1	1	2	2	2	2	2	1	2	2	2	2	2
10007905	1	1	2	1	2	1	1	0	2	2	1	0	0	1	1	1	0	1	1	1	0	2	1	0	2	2	1	1	1
10007906	2	1	2	2	2	2	2	2	2	2	1	2	2	2	1	1	2	2	1	2	1	2	2	2	1	0	1	2	3
10007907	2	2	2	2	1	2	2	2	2	2	2	2	1	1	2	2	1	1	2	1	2	2	2	1	2	2	2	1	1
10007908	2	2	2	2	2	2	2	1	2	1	2	2	1	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2
10007909	2	2	2	2	1	1	2	2	2	2	2	2	2	1	2	2	2	2	2	1	2	1	1	2	2	1	2	2	2
10007910	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	0	1	1	0	1	1	1	0	0	1	0	0	2
10007911	2	1	2	2	2	1	2	1	2	2	1	2	2	1	1	1	2	2	2	2	2	1	1	2	1	2	1	2	2
10007912	2	2	1	2	2	2	2	2	2	2	2	1	1	1	2	2	1	1	1	2	1	2	2	1	2	1	2	2	2
10007914	2	1	2	2	1	2	1	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	1	1	1	2	1	2	3
10007916	2	2	1	2	1	2	2	1	2	2	1	2	2	2	2	2	1	1	1	2	2	2	2	2	2	3	2	1	1
10007918	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	0	0	1	2	2	1	1	2	2	1	0	2	1	2
10007920	2	2	2	2	1	2	2	1	2	2	1	1	2	2	2	2	2	0	1	2	2	2	1	2	2	2	2	2	2
10007922	2	1	2	2	2	2	2	2	2	2	2	1	2	1	1	2	2	1	1	1	2	2	1	2	2	2	2	2	2
10007925	2	2	1	1	1	2	2	2	1	2	1	1	1	2	2	3	2	2	2	2	2	1	2	2	2	2	2	2	1
10007926	2	2	2	1	2	2	1	1	2	2	2	2	1	1	1	2	2	2	2	2	2	2	2	2	1	2	2	1	3
10007928	1	3	2	2	1	1	2	3	2	2	3	2	2	1	1	1	2	1	2	2	2	1	2	1	0	2	3	2	4
10007929	2	2	1	1	1	2	2	1	2	2	2	2	1	1	1	3	2	2	0	2	2	2	1	1	1	0	2	2	2
10007930	2	2	1	1	3	2	2	1	2	2	0	2	2	2	2	2	1	2	1	2	2	2	2	2	2	2	2	2	2
10007931	2	2	1	1	2	2	2	2	2	2	0	2	1	0	1	2	2	2	1	2	2	2	2	2	2	2	2	1	2
10007932	2	2	2	1	2	2	2	1	2	2	2	2	2	2	1	2	1	2	2	1	2	2	2	2	1	2	1	2	2
10007935	2	0	2	2	1	2	2	2	1	1	1	2	2	2	2	2	1	0	2	1	2	2	2	0	2	2	0	1	2
10007936	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	1	2	1	2	2	2	1	1	2	2	1	2	2
10007937	2	2	2	2	1	2	1	1	2	1	1	1	1	2	1	2	2	2	2	0	2	1	2	2	2	2	2	1	4
10007938	2	2	1	2	2	2	1	2	2	2	2	2	2	2	1	2	2	2	1	1	1	2	2	1	2	2	2	2	2
10007942	2	1	1	2	1	2	2	2	2	2	1	2	2	2	0	2	1	1	2	1	1	2	2	1	2	2	2	2	2
10007943	2	1	0	1	2	1	3	2	3	2	2	2	2	1	1	2	2	2	2	1	2	2	1	2	2	1	2	2	2
10007945	2	1	2	2	2	1	2	2	2	2	2	2	2	1	1	2	2	2	2	1	2	1	2	2	2	2	2	1	2
10007946	1	1	2	1	0	1	1	1	1	1	1	1	0	1	1	1	0	1	1	0	1	1	1	1	1	1	0	1	1
10007948	2	2	1	2	1	2	2	2	2	2	1	2	0	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2
10007949	2	2	1	2	2	2	2	1	2	1	2	2	2	1	1	1	2	1	2	2	2	2	2	0	2	2	2	2	2
10007952	2	1	2	1	2	2	1	2	2	2	2	2	2	2	2	2	1	2	1	1	2	2	2	1	2	2	2	1	2
10007953	2	2	2	0	2	2	2	2	2	1	1	2	2	1	2	1	2	2	2	2	2	2	1	1	1	2	2	2	2
10007958	2	2	2	2	2	2	2	2	2	2	1	1	1	2	2	2	2	2	1	1	2	2	2	1	1	2	1	2	2
10007959	2	1	2	2	2	2	2	1	2	2	1	1	2	1	1	2	1	2	1	1	2	2	2	2	2	2	1	2	3
10007962	2	1	1	2	2	2	2	2	2	2	2	2	2	0	1	0	1	1	0	0	2	2	1	2	2	2	0	2	2
10007963	2	2	2	2	0	2	2	1	2	3	2	2	1	1	2	2	2	2	2	2	2	2	2	0	2	2	0	2	2
10007964	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	2	1	1	2	2	2	1	2	1	1	2	1	2	3
10007965	2	2	2	2	2	2	1	1	2	2	1	2	1	2	2	2	2	1	2	2	1	2	1	1	1	1	1	3	2
10007966	2	2	1	2	2	2	2	1	2	2	1	0	2	2	2	2	2	1	1	2	2	2	0	2	2	2	2	2	2
10007967	2	2	2	2	2	2	1	2	1	2	1	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	1	2	2
10007968	2	2	2	2	1	2	1	2	2	2	1	2	2	2	2	3	1	1	0	2	2	2	2	1	1	2	2	2	2
10007969	2	2	2	1	2	2	2	1	2	2	2	2	2	1	1	2	2	1	1	1	2	2	2	1	2	2	1	1	2
10007972	2	2	2	1	0	2	1	1	2	2	2	2	1	2	2	2	2	1	2	2	1	2	2	2	2	2	2	1	2
10007977	2	2	2	2	0	2	2	2	1	2	1	2	2	2	2	2	1	2	2	2	1	2	2	1	2	2	2	1	2
10007978	2	2	2	2	2	1	2	2	2	2	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	1	2	2	2
10007981	2	1	2	2	2	2	1	2	2	2	1	1	2	1	2	2	1	1	2	1	2	2	3	2	2	2	2	2	2
10007982	2	2	1	1	2	2	2	1	2	1	1	2	2	1	1	2	1	1	2	1	2	0	1	1	2	1	2	1	2
10007983	2	2	1	1	2	2	2	2	2	2	2	2	1	1	0	2	2	2	2	2	1	2	2	2	2	1	2	1	2
10007984	2	2	2	1	2	2	2	2	2	1	2	2	2	1	2	1	1	2	2	2	2	1	2	2	2	1	2	1	2
10007985	2	2	2	2	2	2	2	2	2	1	2	2	1	1	2	2	2	1	2	2	1	2	1	0	2	1	2	2	2
10007986	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	1	2	2	1	2	2	1	2	1	1	2	2	2	3
10007988	2	2	1	1	2	2	2	2	1	2	2	2	2	2	1	2	1	2	2	0	1	2	2	2	2	2	2	1	3
10007991	2	1	1	2	2	1	3	2	2	2	1	1	1	1	1	2	2	2	2	1	2	2	2	1	1	2	1	2	3
10007992	2	1	2	2	1	2	2	1	2	2	1	1	1	2	2	2	1	2	1	2	2	2	2	2	2	2	2	2	2
10007994	2	2	2	2	2	2	2	1	2	2	0	2	2	2	2	2	1	1	2	2	3	2	0	0	2	2	1	2	4
10007996	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	1	2	1	2	2	2	2	1	1	1	1	2	2
10007998	2	2	2	1	1	2	2	2	2	2	2	1	1	2	2	0	2	2	2	1	1	1	2	2	1	2	2	1	2
10007999	1	2	2	1	2	2	1	2	2	1	2	2	2	2	2	2	2	1	2	2	2	1	2	1	2	1	2	1	2
10008003	2	1	2	1	2	1	2	1	2	2	2	1	1	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2
10008010	2	1	2	2	1	2	2	0	2	2	2	2	0	1	2	2	1	2	2	2	2	2	2	2	1	2	2	2	3
10008011	2	2	2	2	1	2	2	2	2	2	2	2	2	1	2	2	1	1	2	1	2	2	1	2	1	2	1	2	2
10008012	2	0	2	1	2	1	2	1	2	2	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	3
10008017	2	1	2	1	2	2	2	1	2	2	2	1	1	1	2	2	1	2	2	2	1	1	2	2	2	2	2	2	3
10008018	1	0	1	1	2	2	1	2	2	2	1	2	2	0	2	2	1	3	2	2	2	2	2	2	1	2	2	2	2
10008019	2	1	2	2	2	2	2	1	2	2	1	2	2	2	2	2	2	1	2	1	2	2	2	1	0	2	1	2	2
10008021	2	1	2	2	1	2	2	1	2	2	2	1	2	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	2
10008026	2	2	2	1	2	2	2	1	2	2	2	2	2	2	2	2	2	1	2	1	2	2	1	1	1	2	1	1	2
10008027	2	2	2	2	1	2	2	1	2	2	2	2	2	2	1	2	1	2	2	1	2	1	2	2	2	2	2	1	2
10008030	2	2	2	2	2	2	1	2	2	2	1	1	1	1	2	2	1	2	2	1	2	1	2	1	1	2	1	2	3
10008032	2	2	2	2	2	2	2	1	2	2	2	0	1	2	2	2	2	2	2	2	1	2	1	1	1	2	1	2	3
10008033	2	1	3	2	3	2	3	2	2	2	1	2	2	1	0	2	3	1	1	2	1	2	1	3	1	1	1	1	1
10008039	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	0	1	1	2	2	1	2	1	2	2	2	2	2
10008043	2	2	2	1	1	2	2	1	2	2	2	2	2	2	2	1	1	2	0	2	2	2	2	1	2	2	2	1	1
10008049	2	1	2	2	2	1	2	1	2	2	1	2	2	2	1	2	2	2	1	2	2	1	2	1	2	2	2	2	2
10008053	2	1	2	1	2	2	2	1	2	2	2	2	2	2	2	2	1	2	2	1	2	2	1	1	1	2	2	0	3
10008055	2	2	1	2	1	2	2	2	2	2	1	1	2	2	2	1	1	1	1	2	1	2	2	2	2	2	1	2	3
10008056	1	2	1	2	2	2	1	1	2	2	2	1	2	1	2	1	1	1	2	2	1	2	2	2	2	2	2	1	3
10008058	2	2	2	2	1	1	2	1	2	2	2	2	2	1	2	2	1	1	2	1	1	2	2	2	2	2	2	1	2
10008060	1	2	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	2	2	2	2	2	2	0	1	2	2	2	2
10008063	2	2	1	1	2	2	1	3	2	1	0	1	2	2	1	2	0	2	1	1	2	0	3	1	2	2	2	2	2
10008065	3	1	1	1	1	1	2	2	1	3	3	3	2	1	1	1	1	4	1	0	2	3	1	1	2	2	2	3	2
10008067	1	2	2	2	1	1	2	2	2	2	2	3	2	1	1	2	2	2	1	2	2	2	1	2	1	1	1	2	2
10008069	1	1	3	2	2	1	1	2	3	2	2	2	2	1	1	3	2	1	1	2	2	2	1	1	2	2	2	2	1
10008070	2	1	2	1	2	2	2	1	2	2	2	2	1	2	1	1	2	2	0	2	2	1	2	2	2	2	2	2	2
10008073	2	2	2	1	1	2	2	0	2	2	2	2	2	2	2	2	1	2	2	1	2	2	1	2	1	2	1	2	2
10008077	2	1	2	2	1	1	2	2	2	2	2	2	2	2	1	2	2	1	1	1	2	1	1	2	2	2	2	2	2
10008079	2	2	1	1	2	2	2	1	2	2	2	1	1	2	1	2	2	1	2	1	2	2	2	2	2	2	1	2	2
10008082	2	1	2	1	2	2	2	0	2	2	2	1	2	2	2	2	2	1	1	2	2	2	2	2	1	2	1	2	2
10008083	2	3	1	2	1	2	2	2	2	2	2	1	1	2	1	2	1	1	1	1	1	2	2	1	1	2	1	2	3
10008084	4	2	2	1	1	2	2	2	2	2	1	2	1	2	1	2	2	2	1	2	1	2	2	1	1	1	1	1	2
10008094	2	2	1	1	1	2	2	1	2	2	0	2	2	1	1	2	2	1	2	2	2	2	2	2	2	2	2	2	3
10008096	0	2	1	1	2	2	2	2	2	1	1	2	0	4	2	1	1	1	2	2	2	1	1	4	1	1	1	2	1
10008101	1	2	2	2	3	2	1	1	2	2	2	1	3	2	2	2	1	2	1	2	2	2	1	1	1	2	1	2	3
10008108	2	1	1	2	1	2	2	2	1	2	2	2	0	2	3	2	1	2	2	0	1	2	2	2	3	2	2	1	1
10008110	2	1	2	2	1	2	2	2	2	2	2	1	2	2	2	2	1	2	1	2	2	2	2	2	2	2	2	1	2
10008113	0	0	0	0	0	0	1	1	1	0	1	0	1	0	0	1	0	0	0	1	2	0	1	2	1	1	0	2	3
10008114	1	1	2	1	2	2	2	1	2	2	2	2	2	2	1	2	1	1	1	1	2	2	2	2	1	2	2	2	2
10008116	1	2	2	1	1	1	2	1	2	2	2	2	2	3	1	2	2	2	2	2	2	2	1	2	1	2	1	1	1
10008119	2	1	1	2	0	2	3	2	2	2	2	2	1	1	1	2	2	2	2	1	2	2	1	2	0	2	1	1	2
10008121	1	2	2	2	1	2	2	2	2	2	2	1	0	2	2	3	2	2	2	2	2	0	1	2	1	2	2	2	2
10008123	2	1	1	2	2	2	2	2	2	2	2	1	1	1	3	1	1	2	2	2	2	2	2	2	2	2	1	2	1
10008126	2	2	2	2	2	2	1	1	2	2	0	2	2	2	2	2	2	2	2	2	1	2	1	0	1	2	1	2	2
10008127	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	1	0	1	1	2	1	2	2	2	2	2
10008130	2	2	2	2	2	2	1	1	2	2	2	2	2	1	2	2	2	1	1	2	1	1	2	0	2	2	2	2	3
10008132	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	0	1	2	2	2	1	0	2	2	2	2	2	2
10008133	1	1	2	2	2	1	2	2	2	2	2	2	2	1	1	2	2	2	1	1	2	2	2	1	2	2	2	2	2
10008143	2	2	2	2	2	2	2	2	2	2	1	2	1	1	2	2	1	0	2	1	1	2	2	2	2	2	2	1	4
10008148	2	2	1	2	2	2	2	2	2	2	2	1	2	1	1	2	1	1	2	2	2	2	1	2	2	2	2	0	2
10008157	3	2	2	1	0	1	2	1	3	2	3	1	0	2	1	2	2	1	2	1	2	2	2	2	2	2	2	1	2
10008159	2	2	2	2	2	2	2	1	1	2	1	1	1	2	2	2	1	2	2	2	1	1	2	1	2	2	2	2	2
10008160	2	0	1	2	2	2	2	2	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	0	2	2
10008162	2	1	1	2	2	2	2	2	2	2	1	1	0	2	2	2	2	2	2	1	0	2	2	2	2	2	2	1	2
10008163	2	2	2	2	2	2	2	2	2	2	1	2	2	0	1	2	1	1	1	2	2	2	2	2	2	2	2	2	2
10008164	2	1	2	2	2	2	1	1	2	2	1	2	2	2	2	1	2	2	2	2	2	2	1	1	1	2	1	2	2
10008165	2	2	1	2	2	2	2	1	2	2	2	1	0	2	2	2	2	2	2	1	1	2	2	1	2	2	2	2	2
10008168	2	2	2	1	2	1	2	2	2	1	2	2	2	1	2	2	2	1	2	2	1	1	2	2	2	1	2	2	2
10008169	2	1	2	2	2	2	2	1	2	2	2	2	2	1	2	2	1	1	2	0	2	2	1	1	2	2	2	2	3
10008170	2	2	2	1	2	2	2	2	2	2	2	1	2	1	1	2	1	2	2	2	1	2	2	2	2	2	2	2	2
10008179	1	2	1	2	1	2	2	2	2	2	1	1	2	1	1	1	1	1	2	1	2	2	2	2	2	2	2	2	2
10008182	3	1	2	2	2	2	2	1	2	2	0	1	2	2	1	2	2	2	2	2	2	2	2	1	0	2	1	2	2
10008186	2	2	0	1	1	2	2	2	2	2	2	1	1	2	2	2	1	2	2	2	1	1	2	2	2	2	2	1	3
10008188	2	2	1	2	1	2	2	1	2	2	2	2	1	2	1	2	2	1	2	2	1	2	2	0	2	2	1	2	2
10008189	2	2	2	2	1	2	2	1	2	2	2	0	1	0	2	2	2	2	1	1	2	2	2	2	2	2	2	1	2
10008192	2	2	2	2	2	2	1	2	2	2	1	2	1	1	0	2	1	2	2	1	2	2	2	2	2	2	1	2	2
10008193	2	2	2	1	2	2	1	1	2	2	2	1	2	2	2	2	1	2	2	1	2	1	2	0	2	2	2	2	2
10008195	2	2	1	1	2	2	2	1	2	2	2	2	1	2	1	1	2	2	1	1	2	1	2	2	2	2	1	2	2
10008198	3	2	1	2	1	3	2	2	2	2	2	1	1	0	2	2	1	2	1	0	2	1	2	2	2	2	2	2	2
10008200	2	1	1	2	2	2	2	1	2	2	2	1	0	2	2	1	2	1	1	1	2	1	2	1	2	2	2	2	2
10008208	3	2	0	1	2	2	2	1	2	2	2	2	1	1	1	2	1	0	1	2	2	2	2	2	1	2	2	1	4
10008209	2	2	2	2	2	2	2	2	2	2	2	1	2	1	1	2	2	1	2	1	2	1	2	1	2	1	2	1	2
10008213	2	0	1	0	1	1	2	1	2	2	1	1	1	2	0	2	1	0	1	1	2	0	0	1	0	0	1	0	2
10008217	2	2	2	2	1	2	2	1	1	2	2	1	1	3	2	1	2	1	1	1	1	1	2	2	2	2	2	1	3
10008218	2	0	2	2	2	2	2	2	1	2	1	1	2	0	0	3	2	1	2	2	2	2	2	2	2	2	2	2	1
10008222	1	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	2	1	1	2	2	1	1	2
10008223	2	0	2	2	2	2	2	2	2	2	2	2	1	0	0	2	1	2	0	2	2	2	2	1	2	2	2	2	2
10008224	1	1	2	0	2	2	2	2	2	2	2	2	2	1	2	1	2	2	2	1	1	2	2	1	2	2	0	2	2
10008226	1	2	2	1	2	1	2	2	2	1	0	2	2	1	2	2	2	1	2	2	2	1	2	1	2	2	2	2	2
10008229	2	2	2	2	2	2	2	1	2	2	1	2	2	1	2	2	1	1	2	2	2	1	1	2	1	2	1	2	2
10008232	1	1	2	2	1	2	2	2	2	1	2	2	2	2	1	1	1	1	2	2	2	2	1	1	2	2	2	2	2
10008240	2	2	2	2	1	2	3	2	2	0	1	3	0	3	1	0	2	0	2	0	0	2	2	3	4	0	3	0	4
10008245	2	1	1	1	1	2	2	2	2	2	1	2	2	2	2	2	1	1	2	2	1	2	1	1	1	2	2	2	2
10008246	1	1	2	0	2	1	2	2	2	2	2	2	2	0	1	2	1	0	1	1	2	2	1	2	2	1	2	2	2
10008248	2	2	2	2	1	2	2	1	2	2	1	2	2	1	2	1	2	2	2	2	2	2	1	2	2	2	2	1	2
10008249	2	1	2	2	2	2	2	1	2	2	1	2	2	1	2	2	2	2	2	1	2	2	2	1	1	2	1	2	2
10008253	2	2	2	2	2	2	2	2	2	2	0	2	1	2	2	2	2	2	2	0	2	2	2	0	1	2	2	2	2
10008254	1	2	2	2	2	2	1	2	2	2	1	2	2	1	2	2	2	2	2	2	2	2	1	2	1	2	0	2	2
10008257	2	1	2	2	3	2	2	1	2	2	1	2	1	2	1	1	2	1	2	1	2	2	1	2	2	1	1	2	1
10008258	2	1	1	2	2	2	1	2	2	2	1	2	2	2	0	1	2	2	1	1	2	2	2	2	2	2	1	2	2
10008260	2	0	1	2	1	2	2	2	1	2	2	1	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2
10008262	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
10008265	1	1	2	2	2	1	2	2	2	2	2	2	2	1	1	2	1	1	1	1	2	2	2	2	2	1	1	2	2
10008272	2	2	2	2	1	2	2	2	1	2	1	3	3	2	2	2	1	1	2	2	2	1	2	1	1	2	1	2	1
10008276	2	2	2	1	2	1	2	2	2	2	2	2	1	1	1	2	1	2	1	2	2	2	2	0	1	2	1	2	2
10008278	2	1	2	0	2	1	2	1	2	2	1	2	2	2	1	2	1	2	2	1	2	2	2	1	2	2	2	2	2
10008279	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	1	2	1	2	1	2	1	1	3	1	0	1	2	2
10008281	2	2	2	1	1	2	2	1	2	2	1	2	2	1	1	2	2	2	2	1	2	2	2	1	1	2	1	2	2
10008283	3	2	2	2	1	2	1	0	2	2	1	1	1	2	2	2	2	2	1	1	4	2	2	1	2	2	2	2	1
10008286	2	2	1	2	1	2	2	2	1	2	2	1	1	2	2	2	2	2	2	1	1	2	1	2	1	2	2	1	3
10008287	1	2	1	1	1	1	1	0	1	1	1	1	0	0	0	1	0	1	0	0	0	1	1	1	1	0	1	0	1
10008288	3	1	2	2	1	2	2	2	2	2	2	2	2	2	1	2	1	2	1	1	2	2	2	2	2	2	2	2	2
10008291	2	2	2	2	2	2	2	1	2	2	1	2	2	2	1	2	2	2	1	2	2	2	1	2	1	2	1	1	1
10008293	2	2	2	1	2	2	1	1	2	2	1	2	2	2	2	2	1	2	1	1	2	1	2	2	2	1	1	1	2
10008294	2	2	2	2	1	2	2	2	2	2	0	1	2	0	2	1	1	1	2	2	2	2	0	2	2	2	2	2	2
10008295	2	2	2	1	2	1	2	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	0	2	1	1	2	2	2
10008296	2	2	0	2	2	2	2	2	2	1	1	1	1	2	2	1	1	2	2	2	2	1	2	2	2	2	2	2	2
10008300	1	2	1	1	2	2	1	1	1	2	2	1	1	2	1	1	2	0	1	3	1	2	1	2	1	2	1	2	2
10008302	1	2	2	2	2	1	2	1	2	2	1	2	2	2	2	2	2	1	1	2	2	2	1	1	1	2	1	2	2
10008307	2	1	2	1	1	1	2	1	2	2	2	2	1	1	1	2	3	3	1	2	2	2	1	3	2	2	2	1	3
10008311	2	2	2	2	2	2	2	2	2	2	2	2	2	0	1	1	2	3	1	1	2	2	1	2	1	2	1	2	2
10008313	2	1	1	2	1	2	2	1	2	2	2	2	2	1	2	3	2	1	1	2	1	1	2	1	1	2	0	2	3
10008314	2	2	2	2	2	2	2	2	1	2	1	0	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1
10008318	2	3	2	2	2	2	1	1	2	2	0	2	2	2	2	2	1	2	1	2	2	2	1	1	1	2	1	2	2
10008324	2	1	1	1	2	2	2	1	2	2	2	1	1	2	1	2	0	1	2	2	2	2	2	2	2	2	2	2	2
10008328	1	2	1	2	1	2	2	3	1	2	2	1	1	2	1	2	1	2	2	1	1	2	2	2	2	2	2	1	3
10008329	2	2	2	1	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	1	1	2	2	2	1	2
10008337	2	1	1	2	1	2	2	2	2	2	2	0	1	1	0	2	1	1	1	2	2	2	2	2	2	2	2	2	2
10008340	2	2	2	1	2	2	2	1	2	2	1	2	1	1	2	2	2	1	1	1	2	2	2	2	1	2	2	2	2
10008346	3	2	2	1	2	2	0	2	2	1	1	2	2	1	2	2	2	2	2	1	2	1	1	1	1	1	2	1	2
10008348	2	0	2	2	2	2	2	1	2	2	1	1	2	1	2	2	1	2	1	2	2	1	2	2	2	1	1	2	3
10008349	2	2	1	1	1	2	2	2	2	2	1	1	2	2	2	1	1	1	1	2	2	2	2	2	2	2	2	1	2
10008357	2	2	2	2	2	2	1	2	2	2	1	1	2	0	2	1	2	2	1	1	2	2	2	2	2	2	1	1	3
10008358	2	2	2	1	2	2	2	2	2	2	2	2	1	2	1	2	1	1	1	2	2	2	2	1	2	1	2	1	2
10008359	2	2	2	1	2	2	2	2	1	2	2	1	2	2	2	0	0	1	2	2	2	2	2	2	2	2	2	2	1
10008361	1	2	2	2	1	0	2	2	2	2	1	2	2	1	2	1	1	2	2	2	2	2	2	2	1	2	1	1	2
